_source_row,product_id,category,sub_category,base_price,launch_date,product_id_raw,category_raw,sub_category_raw,base_price_raw,launch_date_raw,category_unrecognized_flag,category_missing_flag,sub_category_unrecognized_flag,sub_category_missing_flag,base_price_invalid_format_flag,base_price_non_positive_flag,launch_date_status,launch_date_format,launch_date_ambiguous_flag
187,187,Women,Tops,177.49,2024-10-13,187,Women,Tops,177.49,13-10-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False
188,188,Men,Activewear,160.21,2024-11-29,188,Men,Activewear,160.21,2024-11-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
189,189,Men,Activewear,205.61,2019-11-10,189,Men,Activewear,205.61,10-11-2019,False,False,False,False,False,False,valid,DD-MM-YYYY,True
190,190,Men,T-Shirts,208.3,2024-05-25,190,Men,T-Shirts,208.3,2024-05-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
191,191,Shoes,Sandals,201.89,2020-01-06,191,Shoes,Sandals,201.89,2020-01-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
192,192,Shoes,Sandals,208.23,2016-04-04,192,Shoes,Sandals,208.23,04-04-2016,False,False,False,False,False,False,valid,DD-MM-YYYY,True
193,193,Shoes,Loafers,256.54,2023-09-06,193,Shoes,Loafers,256.54,2023-09-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
194,194,Men,Outerwear,136.59,2019-02-25,194,Men,Outerwear,136.59,2019-02-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
195,195,Accessories,Jewelry,137.66,2021-02-15,195,Accessories,Jewelry,137.66,2021-02-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
196,196,Women,Jeans,176.04,2021-06-28,196,Women,Jeans,176.04,2021/06/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
197,197,Men,Shirts,121.22,2018-01-30,197,Men,Shirts,121.22,2018-01-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
198,198,Women,Jeans,136.94,2022-05-03,198,Women,Jeans,136.94,2022-05-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
199,199,Men,Shirts,217.88,2020-01-06,199,Men,Shirts,217.88,2020-01-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
200,200,Accessories,Bags,115.31,2018-08-31,200,Accessories,Bags,115.31,2018-08-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
201,201,Men,T-Shirts,225.61,2017-12-24,201,Men,T-Shirts,225.61,24-12-2017,False,False,False,False,False,False,valid,DD-MM-YYYY,False
202,202,Accessories,Scarves,104.59,2022-06-19,202,Accessories,Scarves,104.59,2022/06/19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
203,203,Kids,Bottoms,96.55,2017-06-29,203,Kids,Bottoms,96.55,29-06-2017,False,False,False,False,False,False,valid,DD-MM-YYYY,False
204,204,Shoes,Loafers,351.6,2016-03-29,204,Shoes,Loafers,351.6,29-03-2016,False,False,False,False,False,False,valid,DD-MM-YYYY,False
205,205,Kids,Tops,66.21,2023-10-27,205,Kids,Tops,66.21,2023-10-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
206,206,Men,Jeans,84.09,2018-04-27,206,Men,Jeans,84.09,2018-04-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
207,207,Shoes,Sandals,290.76,2021-05-30,207,Shoes,Sandals,290.76,2021-05-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
208,208,Accessories,Belts,95.2,2022-03-02,208,Accessories,Belts,95.2,2022-03-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
209,209,Men,Suits,159.17,2023-05-21,209,Men,Suits,159.17,2023-05-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
210,210,Shoes,Loafers,187.77,2021-04-04,210,Shoes,Loafers,187.77,2021-04-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
211,211,Men,Shirts,170.73,2022-01-30,211,Men,Shirts,170.73,2022-01-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
212,212,Shoes,Sneakers,167.72,2023-05-17,212,Shoes,Sneakers,167.72,17-05-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False
213,213,Shoes,Loafers,210.1,2024-06-08,213,Shoes,Loafers,210.1,08/06/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True
214,214,Kids,Outerwear,100.12,,214,Kids,Outerwear,100.12,,False,False,False,False,False,False,missing,missing,False
215,215,Shoes,Heels,164.54,2022-06-08,215,Shoes,Heels,164.54,08-06-2022,False,False,False,False,False,False,valid,DD-MM-YYYY,True
216,216,Men,Outerwear,132.0,2016-09-29,216,Men,Outerwear,132.0,2016-09-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
217,217,Women,Jeans,164.37,2023-11-30,217,Women,Jeans,164.37,2023-11-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
218,218,Women,Activewear,115.7,,218,Women,Activewear,115.7,,False,False,False,False,False,False,missing,missing,False
219,219,Kids,Outerwear,80.49,2017-06-20,219,Kids,Outerwear,80.49,2017-06-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
220,220,Accessories,Bags,123.56,2016-12-02,220,Accessories,Bags,123.56,2016-12-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
221,221,Women,Outerwear,162.02,2021-01-13,221,Women,Outerwear,162.02,2021/01/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
222,222,Kids,Sleepwear,83.89,,222,Kids,Sleepwear,83.89,,False,False,False,False,False,False,missing,missing,False
223,223,Shoes,Sneakers,218.91,2015-03-04,223,Shoes,Sneakers,218.91,2015/03/04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
224,224,Men,Outerwear,133.77,2020-01-16,224,Men,Outerwear,133.77,2020-01-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
225,225,Shoes,Sandals,258.01,2024-09-19,225,Shoes,Sandals,258.01,19-09-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False
226,226,Men,Activewear,217.44,2020-04-13,226,Men,Activewear,217.44,2020-04-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
227,227,Accessories,Bags,106.07,2019-06-17,227,Accessories,Bags,106.07,2019-06-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
228,228,Kids,Tops,100.92,2021-07-31,228,Kids,Tops,100.92,2021.07.31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
229,229,Kids,Outerwear,84.61,2020-07-08,229,Kids,Outerwear,84.61,2020-07-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
230,230,Women,Jeans,196.45,2018-11-07,230,Women,Jeans,196.45,07-11-2018,False,False,False,False,False,False,valid,DD-MM-YYYY,True
231,231,Kids,Shoes,125.23,2020-11-19,231,Kids,Shoes,125.23,19-11-2020,False,False,False,False,False,False,valid,DD-MM-YYYY,False
232,232,Accessories,Hats,135.26,2015-01-12,232,Accessories,Hats,135.26,2015-01-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
233,233,Women,Lingerie,100.2,2017-06-12,233,Women,Lingerie,100.2,2017-06-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
234,234,Shoes,Boots,244.97,2021-09-27,234,Shoes,Boots,244.97,2021-09-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
235,235,Kids,Outerwear,117.74,2018-06-01,235,Kids,Outerwear,117.74,2018-06-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
236,236,Shoes,Sneakers,207.81,2015-07-18,236,Shoes,Sneakers,207.81,2015-07-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
237,237,Shoes,Heels,274.76,2016-03-30,237,Shoes,Heels,274.76,2016-03-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
238,238,Kids,Tops,74.47,2023-08-31,238,Kids,Tops,74.47,2023/08/31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
239,239,Men,Outerwear,100.58,2018-04-18,239,Men,Outerwear,100.58,2018/04/18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
240,240,Shoes,Boots,227.76,2015-03-24,240,Shoes,Boots,227.76,2015-03-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
241,241,Women,Tops,100.96,2022-04-16,241,Women,Tops,100.96,2022/04/16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
242,242,Kids,Tops,84.61,2020-04-21,242,Kids,Tops,84.61,2020-04-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
243,243,Women,Outerwear,237.91,2019-07-07,243,Women,Outerwear,237.91,2019/07/07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
244,244,Shoes,Loafers,114.96,2023-12-14,244,Shoes,Loafers,114.96,2023/12/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
245,245,Shoes,Sneakers,149.63,2018-02-20,245,Shoes,Sneakers,149.63,2018/02/20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
246,246,Women,Jeans,133.56,2020-09-22,246,Women,Jeans,133.56,2020-09-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
247,247,Shoes,Boots,216.52,2022-06-14,247,Shoes,Boots,216.52,2022-06-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
248,248,Kids,Shoes,81.77,2021-01-31,248,Kids,Shoes,81.77,2021-01-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
249,249,Shoes,Heels,296.95,2017-01-29,249,Shoes,Heels,296.95,29-01-2017,False,False,False,False,False,False,valid,DD-MM-YYYY,False
250,250,Women,Lingerie,222.95,2021-10-25,250,Women,Lingerie,222.95,2021-10-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
251,251,Women,Tops,202.29,2022-06-08,251,Women,Tops,202.29,2022-06-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
252,252,Kids,Tops,93.28,2016-03-23,252,Kids,Tops,93.28,2016-03-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
253,253,Women,Outerwear,197.7,2016-08-27,253,Women,Outerwear,197.7,2016-08-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
254,254,Men,Activewear,125.52,2021-10-01,254,Men,Activewear,125.52,2021-10-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
255,255,Shoes,Loafers,267.15,2016-03-10,255,Shoes,Loafers,267.15,2016/03/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
256,256,Women,Lingerie,129.96,2023-10-21,256,Women,Lingerie,129.96,2023-10-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
257,257,Shoes,Loafers,265.95,2016-02-05,257,Shoes,Loafers,265.95,2016/02/05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
258,258,Women,Outerwear,233.38,2024-09-28,258,Women,Outerwear,233.38,2024-09-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
259,259,Women,Jeans,189.49,2021-09-19,259,Women,Jeans,189.49,2021-09-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
260,260,Kids,Outerwear,86.04,2019-06-07,260,Kids,Outerwear,86.04,2019-06-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
261,261,Shoes,Sneakers,242.02,2017-09-07,261,Shoes,Sneakers,242.02,2017/09/07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
262,262,Women,Jeans,51.23,2018-06-12,262,Women,Jeans,51.23,2018-06-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
263,263,Men,Outerwear,172.09,2022-06-27,263,Men,Outerwear,172.09,2022-06-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
264,264,Accessories,Bags,116.6,2022-07-14,264,Accessories,Bags,116.6,2022-07-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
265,265,Accessories,Belts,118.48,2017-02-01,265,Accessories,Belts,118.48,2017-02-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
266,266,Kids,Outerwear,105.9,2020-06-06,266,Kids,Outerwear,105.9,06/06/2020,False,False,False,False,False,False,valid,DD-MM-YYYY,True
267,267,Kids,Bottoms,88.32,2024-12-06,267,Kids,Bottoms,88.32,2024/12/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
268,268,Men,T-Shirts,114.39,2017-07-28,268,Men,T-Shirts,114.39,2017/07/28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
269,269,Shoes,Heels,212.22,2021-12-08,269,Shoes,Heels,212.22,2021/12/08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
270,270,Kids,Shoes,91.52,2016-09-20,270,Kids,Shoes,91.52,2016-09-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
271,271,Men,Activewear,164.6,2023-05-05,271,Men,Activewear,164.6,2023-05-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
272,272,Women,Dresses,187.29,,272,Women,Dresses,187.29,,False,False,False,False,False,False,missing,missing,False
273,273,Women,Tops,226.77,2017-12-23,273,Women,Tops,226.77,2017/12/23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
274,274,Accessories,Scarves,87.42,2019-08-05,274,Accessories,Scarves,87.42,2019-08-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
275,275,Kids,Outerwear,93.95,2018-09-16,275,Kids,Outerwear,93.95,2018-09-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
276,276,Kids,Bottoms,119.02,2016-09-13,276,Kids,Bottoms,119.02,2016-09-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
277,277,Kids,Outerwear,50.97,2021-05-30,277,Kids,Outerwear,50.97,2021-05-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
278,278,Shoes,Loafers,229.88,2015-03-14,278,Shoes,Loafers,229.88,2015-03-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
279,279,Women,Jeans,153.66,2024-11-01,279,Women,Jeans,153.66,2024-11-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
280,280,Women,Dresses,163.32,2015-07-10,280,Women,Dresses,163.32,2015-07-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
281,281,Men,Jeans,123.81,2018-05-04,281,Men,Jeans,123.81,2018/05/04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
282,282,Kids,Shoes,86.19,2024-04-19,282,Kids,Shoes,86.19,2024/04/19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
283,283,Shoes,Sandals,321.27,2016-07-20,283,Shoes,Sandals,321.27,2016-07-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
284,284,Kids,Shoes,61.55,2015-09-24,284,Kids,Shoes,61.55,2015-09-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
285,285,Kids,Shoes,63.68,2022-06-10,285,Kids,Shoes,63.68,2022-06-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
286,286,Accessories,Bags,80.94,2015-09-25,286,Accessories,Bags,80.94,2015/09/25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
287,287,Women,Tops,257.73,2023-12-31,287,Women,Tops,257.73,2023-12-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False
288,288,Kids,Tops,79.6,2019-07-07,288,Kids,Tops,79.6,2019-07-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
289,289,Kids,Tops,89.42,2023-09-11,289,Kids,Tops,89.42,2023.09.11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
290,290,Kids,Shoes,80.94,2017-06-14,290,Kids,Shoes,80.94,2017-06-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
291,291,Accessories,Jewelry,91.67,2016-05-30,291,Accessories,Jewelry,91.67,2016/05/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
292,292,Men,Shirts,150.59,2024-08-17,292,Men,Shirts,150.59,2024/08/17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
293,293,Accessories,Scarves,193.75,2022-08-16,293,Accessories,Scarves,193.75,2022-08-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
294,294,Men,Activewear,215.68,2024-02-10,294,Men,Activewear,215.68,2024-02-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
295,295,Kids,Tops,70.81,2018-03-14,295,Kids,Tops,70.81,2018.03.14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
296,296,Kids,Shoes,104.57,,296,Kids,Shoes,104.57,,False,False,False,False,False,False,missing,missing,False
297,297,Accessories,Jewelry,95.05,2020-10-09,297,Accessories,Jewelry,95.05,2020.10.09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
298,298,Kids,Outerwear,50.03,2019-06-28,298,Kids,Outerwear,50.03,2019-06-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
299,299,Men,Suits,200.78,2017-06-05,299,Men,Suits,200.78,2017-06-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
300,300,Women,Jeans,232.2,2018-10-02,300,Women,Jeans,232.2,02-10-2018,False,False,False,False,False,False,valid,DD-MM-YYYY,True
301,301,Men,Suits,201.84,2021-02-01,301,Men,Suits,201.84,01-02-2021,False,False,False,False,False,False,valid,DD-MM-YYYY,True
302,302,Accessories,Hats,105.9,2015-05-19,302,Accessories,Hats,105.9,2015-05-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
303,303,Women,Lingerie,172.5,2018-05-12,303,Women,Lingerie,172.5,2018/05/12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
304,304,Accessories,Bags,142.49,2017-12-05,304,Accessories,Bags,142.49,2017/12/05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
305,305,Kids,Tops,98.81,2015-09-14,305,Kids,Tops,98.81,14-09-2015,False,False,False,False,False,False,valid,DD-MM-YYYY,False
306,306,Women,Lingerie,162.29,2016-03-24,306,Women,Lingerie,162.29,2016/03/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
307,307,Men,Jeans,95.24,2019-12-16,307,Men,Jeans,95.24,2019-12-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
308,308,Kids,Bottoms,92.56,2016-01-09,308,Kids,Bottoms,92.56,09-01-2016,False,False,False,False,False,False,valid,DD-MM-YYYY,True
309,309,Men,Suits,203.16,2018-06-13,309,Men,Suits,203.16,2018-06-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
310,310,Women,Tops,126.11,2020-08-10,310,Women,Tops,126.11,2020-08-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
311,311,Shoes,Heels,255.13,2023-09-28,311,Shoes,Heels,255.13,2023.09.28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
312,312,Shoes,Boots,238.23,2015-12-27,312,Shoes,Boots,238.23,27/12/2015,False,False,False,False,False,False,valid,DD-MM-YYYY,False
313,313,Women,Tops,213.76,2019-05-07,313,Women,Tops,213.76,2019/05/07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
314,314,Men,T-Shirts,194.88,2016-01-12,314,Men,T-Shirts,194.88,2016/01/12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
315,315,Men,Jeans,132.22,2019-04-15,315,Men,Jeans,132.22,2019/04/15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
316,316,Shoes,Sneakers,131.07,2019-10-22,316,Shoes,Sneakers,131.07,2019-10-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
317,317,Shoes,Sandals,190.66,2022-12-29,317,Shoes,Sandals,190.66,2022-12-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
318,318,Shoes,Loafers,268.9,2019-06-04,318,Shoes,Loafers,268.9,2019-06-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
319,319,Accessories,Bags,103.74,2024-05-10,319,Accessories,Bags,103.74,2024-05-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
320,320,Shoes,Sandals,181.83,2016-05-17,320,Shoes,Sandals,181.83,2016/05/17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
321,321,Men,Activewear,87.15,2015-07-14,321,Men,Activewear,87.15,2015/07/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
322,322,Women,Activewear,258.87,2015-01-17,322,Women,Activewear,258.87,17-01-2015,False,False,False,False,False,False,valid,DD-MM-YYYY,False
323,323,Shoes,Sneakers,265.41,2018-07-27,323,Shoes,Sneakers,265.41,27/07/2018,False,False,False,False,False,False,valid,DD-MM-YYYY,False
324,324,Accessories,Jewelry,143.1,2016-12-05,324,Accessories,Jewelry,143.1,2016/12/05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
325,325,Accessories,Scarves,149.03,2015-12-01,325,Accessories,Scarves,149.03,2015-12-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
326,326,Men,T-Shirts,183.07,2017-05-11,326,Men,T-Shirts,183.07,2017-05-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
327,327,Men,Outerwear,150.23,2024-10-01,327,Men,Outerwear,150.23,2024.10.01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
328,328,Women,Lingerie,172.63,2023-01-02,328,Women,Lingerie,172.63,2023-01-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
329,329,Women,Outerwear,160.76,2015-03-09,329,Women,Outerwear,160.76,2015-03-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
330,330,Kids,Tops,149.28,2024-02-27,330,Kids,Tops,149.28,2024-02-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False
331,331,Kids,Shoes,102.51,2017-01-19,331,Kids,Shoes,102.51,2017-01-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
332,332,Men,Suits,141.45,2019-01-22,332,Men,Suits,141.45,2019-01-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
333,333,Men,Jeans,178.62,2018-04-11,333,Men,Jeans,178.62,2018-04-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
334,334,Accessories,Hats,89.67,2019-01-19,334,Accessories,Hats,89.67,2019.01.19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
335,335,Kids,Bottoms,123.85,2022-08-10,335,Kids,Bottoms,123.85,2022-08-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
336,336,Accessories,Hats,100.17,2022-02-15,336,Accessories,Hats,100.17,2022-02-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
337,337,Accessories,Jewelry,135.03,2020-12-10,337,Accessories,Jewelry,135.03,2020/12/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
338,338,Men,T-Shirts,202.64,2021-04-09,338,Men,T-Shirts,202.64,09/04/2021,False,False,False,False,False,False,valid,DD-MM-YYYY,True
