_source_row,product_id,warehouse_country,stock_quantity,last_stock_update,product_id_raw,warehouse_country_raw,stock_quantity_raw,last_stock_update_raw,warehouse_country_unrecognized_flag,warehouse_country_missing_flag,stock_invalid_format_flag,stock_fractional_flag,stock_zero_flag,stock_negative_flag,last_stock_update_status,last_stock_update_format,last_stock_update_ambiguous_flag,days_since_stock_update,stock_update_after_reference_flag,stale_stock_update_review_flag,missing_product_reference_flag,stock_review_flag
186,133,Poland,147,2024-12-26,133,PL,147,26-12-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,5.0,False,False,False,True
187,133,Germany,338,2023-11-06,133,Deutschland,338,2023-11-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,421.0,False,True,False,True
188,134,Poland,361,2023-08-13,134,Poland,361,2023/08/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,506.0,False,True,False,True
189,135,Poland,81,2024-03-11,135,Poland,81,2024-03-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,295.0,False,True,False,True
190,135,Czech Republic,0,2023-10-03,135,czechia,0,2023-10-03,False,False,False,False,True,False,valid,YYYY-MM-DD,False,455.0,False,True,False,True
191,136,Germany,54,2024-06-08,136,Germany,54,2024-06-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,206.0,False,True,False,True
192,137,Czech Republic,221,2023-11-16,137,Czech Republic,221,2023/11/16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,411.0,False,True,False,True
193,138,Czech Republic,31,2024-05-13,138,Czech Republic,31,2024/05/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,232.0,False,True,False,True
194,138,Poland,238,2024-05-29,138,pl,238,2024.05.29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,216.0,False,True,False,True
195,139,Czech Republic,169,2024-04-28,139,CZ,169,2024.04.28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,247.0,False,True,False,True
196,140,Germany,170,2024-07-01,140,DE,170,2024-07-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,183.0,False,True,False,True
197,141,Germany,168,2024-06-20,141,Germany,168,2024-06-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,194.0,False,True,False,True
198,142,Poland,69,2023-09-17,142,pl,69,2023-09-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,471.0,False,True,False,True
199,143,Poland,206,2024-07-02,143,PL,206,2024-07-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,182.0,False,True,False,True
200,143,Germany,89,2024-08-06,143,germany,89,2024-08-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,147.0,False,True,False,True
201,144,Czech Republic,131,2024-06-22,144,czechia,131,22/06/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,192.0,False,True,False,True
202,145,Czech Republic,169,2024-11-01,145,CZ,169,2024-11-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,60.0,False,False,False,True
203,146,Czech Republic,66,2023-09-09,146,Czechia,66,2023/09/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,479.0,False,True,False,True
204,146,Germany,0,2024-08-31,146,DE,0,2024-08-31,False,False,False,False,True,False,valid,YYYY-MM-DD,False,122.0,False,True,False,True
205,147,Poland,337,2023-05-13,147,Polska,337,2023-05-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,598.0,False,True,False,True
206,147,Czech Republic,301,2023-11-29,147,Czechia,301,2023-11-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,398.0,False,True,False,True
207,148,Germany,209,2024-12-12,148,DE,209,2024-12-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,19.0,False,False,False,True
208,148,Czech Republic,319,2023-07-07,148,Czech Republic,319,2023-07-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,543.0,False,True,False,True
209,149,Czech Republic,171,2024-04-04,149,Czech Republic,171,2024-04-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False,271.0,False,True,False,True
210,150,Germany,119,2023-05-29,150,Germany,119,29-05-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,582.0,False,True,False,True
211,151,Czech Republic,122,2024-11-21,151,CZ,122,2024-11-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,40.0,False,False,False,True
212,152,Czech Republic,105,2024-02-11,152,Czech,105,2024-02-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,324.0,False,True,False,True
213,152,Germany,44,2023-08-31,152,Deutschland,44,31-08-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,488.0,False,True,False,True
214,153,Czech Republic,234,2023-08-05,153,Czech Republic,234,2023-08-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,514.0,False,True,False,True
215,153,Poland,74,2024-05-30,153,poland,74,2024/05/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,215.0,False,True,False,True
216,154,Czech Republic,80,2024-02-18,154,Czech Republic,80,18-02-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,317.0,False,True,False,True
217,155,Poland,0,2024-06-28,155,poland,0,2024-06-28,False,False,False,False,True,False,valid,YYYY-MM-DD,False,186.0,False,True,False,True
218,155,Czech Republic,335,2023-07-23,155,CZ,335,2023-07-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,527.0,False,True,False,True
219,156,Germany,299,2023-06-10,156,Germany,299,2023-06-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,570.0,False,True,False,True
221,157,Poland,0,2024-01-23,157,PL,0,2024-01-23,False,False,False,False,True,False,valid,YYYY-MM-DD,False,343.0,False,True,False,True
222,158,Czech Republic,184,2024-06-18,158,Czech Republic,184,2024-06-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,196.0,False,True,False,True
223,159,Poland,132,2023-09-30,159,Polska,132,2023/09/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,458.0,False,True,False,True
224,159,Germany,226,2023-05-21,159,germany,226,2023-05-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,590.0,False,True,False,True
225,160,Czech Republic,457,2023-12-08,160,Czechia,457,2023/12/08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,389.0,False,True,False,True
226,161,Germany,212,2023-10-13,161,Deutschland,212,2023/10/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,445.0,False,True,False,True
227,161,Czech Republic,348,2023-07-11,161,czechia,348,11/07/2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,539.0,False,True,False,True
228,162,Poland,161,2024-07-25,162,poland,161,2024-07-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,159.0,False,True,False,True
229,162,Germany,52,2024-02-03,162,Germany,52,2024-02-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,332.0,False,True,False,True
230,163,Germany,176,2024-08-29,163,Deutschland,176,2024-08-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,124.0,False,True,False,True
231,163,Poland,45,2023-06-11,163,POL,45,2023-06-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,569.0,False,True,False,True
232,164,Germany,298,2024-01-03,164,germany,298,2024-01-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,363.0,False,True,False,True
233,164,Czech Republic,25,2023-08-05,164,Czechia,25,2023-08-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,514.0,False,True,False,True
234,165,Germany,80,2024-03-04,165,GER,80,04/03/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,302.0,False,True,False,True
235,166,Germany,0,2024-05-31,166,germany,0,2024.05.31,False,False,False,False,True,False,valid,YYYY-MM-DD,False,214.0,False,True,False,True
236,166,Poland,141,2024-05-19,166,PL,141,2024-05-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,226.0,False,True,False,True
237,167,Germany,348,2024-11-15,167,germany,348,15-11-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,46.0,False,False,False,True
238,167,Czech Republic,166,2024-01-13,167,czechia,166,13-01-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,353.0,False,True,False,True
239,168,Poland,199,2024-10-14,168,poland,199,14-10-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,78.0,False,False,False,True
240,168,Czech Republic,143,2023-08-28,168,czechia,143,2023-08-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,491.0,False,True,False,True
241,169,Czech Republic,180,2024-04-16,169,czechia,180,2024-04-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,259.0,False,True,False,True
242,169,Germany,46,2023-09-30,169,germany,46,2023/09/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,458.0,False,True,False,True
243,170,Poland,411,2023-11-29,170,poland,411,2023-11-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,398.0,False,True,False,True
244,171,Czech Republic,1,2024-07-02,171,Czechia,1,2024/07/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,182.0,False,True,False,True
245,172,Germany,55,2024-11-10,172,GER,55,2024/11/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,51.0,False,False,False,True
246,173,Poland,76,2024-02-06,173,POL,76,2024/02/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,329.0,False,True,False,True
247,174,Czech Republic,0,2023-09-09,174,Czech,0,09-09-2023,False,False,False,False,True,False,valid,DD-MM-YYYY,True,479.0,False,True,False,True
248,174,Germany,87,2024-05-29,174,DE,87,2024-05-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,216.0,False,True,False,True
249,175,Germany,288,2023-10-19,175,Germany,288,2023-10-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,439.0,False,True,False,True
250,176,Czech Republic,141,2023-07-16,176,Czechia,141,2023-07-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,534.0,False,True,False,True
251,177,Czech Republic,0,2023-07-29,177,Czech Republic,0,2023/07/29,False,False,False,False,True,False,valid,YYYY-MM-DD,False,521.0,False,True,False,True
252,178,Germany,324,2023-10-17,178,GER,324,2023-10-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,441.0,False,True,False,True
253,179,Germany,281,2024-04-16,179,Germany,281,2024-04-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,259.0,False,True,False,True
254,179,Poland,15,2023-09-03,179,pl,15,03-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,485.0,False,True,False,True
255,180,Poland,348,2024-02-21,180,PL,348,2024-02-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,314.0,False,True,False,True
256,180,Germany,45,2023-08-29,180,Deutschland,45,2023/08/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,490.0,False,True,False,True
257,181,Poland,0,2024-03-11,181,PL,0,2024-03-11,False,False,False,False,True,False,valid,YYYY-MM-DD,False,295.0,False,True,False,True
258,181,Czech Republic,79,2023-08-30,181,Czech Republic,79,2023/08/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,489.0,False,True,False,True
259,182,Poland,66,2023-06-08,182,Poland,66,2023-06-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,572.0,False,True,False,True
260,183,Germany,202,2023-07-13,183,GER,202,2023-07-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,537.0,False,True,False,True
261,183,Poland,93,2024-02-08,183,pl,93,2024-02-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,327.0,False,True,False,True
262,184,Poland,242,2024-07-31,184,pl,242,2024-07-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False,153.0,False,True,False,True
263,185,Germany,270,2023-07-09,185,germany,270,2023-07-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,541.0,False,True,False,True
264,186,Czech Republic,0,2024-07-26,186,CZ,0,2024-07-26,False,False,False,False,True,False,valid,YYYY-MM-DD,False,158.0,False,True,False,True
265,187,Czech Republic,155,2023-06-29,187,czechia,155,2023-06-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,551.0,False,True,False,True
266,187,Germany,125,2024-06-01,187,Deutschland,125,2024-06-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,213.0,False,True,False,True
267,188,Germany,112,2024-01-28,188,Deutschland,112,28/01/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,338.0,False,True,False,True
268,189,Czech Republic,0,2024-11-16,189,czechia,0,2024.11.16,False,False,False,False,True,False,valid,YYYY-MM-DD,False,45.0,False,False,False,True
269,190,Germany,93,2023-05-20,190,Deutschland,93,2023-05-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,591.0,False,True,False,True
270,190,Czech Republic,128,2024-05-14,190,Czech Republic,128,2024-05-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,231.0,False,True,False,True
271,191,Poland,176,2024-09-02,191,pl,176,2024/09/02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,120.0,False,True,False,True
272,191,Czech Republic,304,2024-10-26,191,Czech Republic,304,2024-10-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,66.0,False,False,False,True
273,192,Czech Republic,344,2023-08-21,192,Czech Republic,344,2023-08-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,498.0,False,True,False,True
274,193,Poland,111,2023-11-15,193,PL,111,15-11-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,412.0,False,True,False,True
275,194,Germany,22,2024-03-13,194,Deutschland,22,2024/03/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,293.0,False,True,False,True
276,194,Poland,166,2024-06-05,194,PL,166,2024-06-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,209.0,False,True,False,True
277,195,Czech Republic,119,2024-03-13,195,Czechia,119,2024-03-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,293.0,False,True,False,True
278,195,Poland,379,2024-08-19,195,PL,379,2024-08-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,134.0,False,True,False,True
279,196,Poland,189,2023-10-13,196,POL,189,2023-10-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,445.0,False,True,False,True
280,196,Germany,383,2024-08-30,196,Germany,383,2024/08/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,123.0,False,True,False,True
281,197,Czech Republic,399,2024-02-04,197,czechia,399,04/02/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,331.0,False,True,False,True
282,197,Poland,246,2024-09-13,197,PL,246,2024-09-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,109.0,False,True,False,True
283,198,Czech Republic,147,2024-12-06,198,Czechia,147,06-12-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,25.0,False,False,False,True
284,198,Poland,189,2024-11-11,198,Polska,189,2024/11/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,50.0,False,False,False,True
285,199,Germany,153,2023-08-22,199,germany,153,2023-08-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,497.0,False,True,False,True
286,199,Czech Republic,315,2024-04-08,199,Czechia,315,2024-04-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,267.0,False,True,False,True
287,200,Czech Republic,116,2023-11-22,200,czechia,116,2023-11-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,405.0,False,True,False,True
288,201,Czech Republic,126,2023-12-26,201,czechia,126,26/12/2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,371.0,False,True,False,True
289,202,Germany,289,2023-08-22,202,Germany,289,2023/08/22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,497.0,False,True,False,True
290,203,Czech Republic,0,2024-06-15,203,Czechia,0,2024-06-15,False,False,False,False,True,False,valid,YYYY-MM-DD,False,199.0,False,True,False,True
291,203,Poland,165,2024-12-23,203,POL,165,2024-12-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,8.0,False,False,False,True
292,204,Poland,215,2023-06-21,204,PL,215,2023-06-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,559.0,False,True,False,True
293,204,Czech Republic,113,2023-09-12,204,CZ,113,2023-09-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,476.0,False,True,False,True
294,205,Germany,154,2024-10-10,205,GER,154,2024/10/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,82.0,False,False,False,True
295,205,Czech Republic,261,2023-09-07,205,czechia,261,2023.09.07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,481.0,False,True,False,True
296,206,Czech Republic,124,2024-04-04,206,Czechia,124,2024-04-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False,271.0,False,True,False,True
297,206,Poland,110,2024-04-07,206,PL,110,2024.04.07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,268.0,False,True,False,True
298,207,Czech Republic,149,2024-05-24,207,CZ,149,24-05-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,221.0,False,True,False,True
299,208,Germany,125,2024-04-11,208,GER,125,2024/04/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,264.0,False,True,False,True
300,209,Czech Republic,139,2024-04-16,209,Czech,139,16-04-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,259.0,False,True,False,True
301,209,Germany,109,2024-06-21,209,germany,109,2024-06-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,193.0,False,True,False,True
302,210,Czech Republic,20,2024-10-14,210,Czech,20,2024.10.14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,78.0,False,False,False,True
303,211,Czech Republic,22,2024-12-19,211,Czech Republic,22,19-12-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,12.0,False,False,False,True
304,211,Poland,17,2024-09-29,211,Polska,17,29/09/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,93.0,False,True,False,True
305,212,Germany,211,2024-08-28,212,germany,211,2024-08-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,125.0,False,True,False,True
306,213,Czech Republic,272,2024-10-25,213,Czechia,272,2024.10.25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,67.0,False,False,False,True
307,214,Poland,186,2024-06-17,214,PL,186,2024/06/17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,197.0,False,True,False,True
308,214,Germany,251,2024-04-08,214,Germany,251,2024-04-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,267.0,False,True,False,True
309,215,Czech Republic,308,2024-07-27,215,Czech,308,2024-07-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,157.0,False,True,False,True
310,215,Poland,396,2024-10-01,215,POL,396,2024/10/01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,91.0,False,True,False,True
311,216,Germany,275,2023-10-06,216,Germany,275,2023/10/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,452.0,False,True,False,True
